Initial Proficiency (%),Session Duration (minutes),Improvement Rate (%),Total Days Required,Minutes Per Day,Target Proficiency (%)
38.2,32.89,0.34,153,0.21,90
43.48,18.09,0.17,274,0.07,90
65.99,34.76,0.2,122,0.28,90
59.49,26.04,0.18,174,0.15,90
13.19,56.06,0.81,95,0.59,90
50.89,12.94,0.11,370,0.03,90
29.8,36.34,0.43,142,0.26,90
10.65,40.39,0.6,132,0.31,90
3.92,35.92,0.58,150,0.24,90
33.18,22.38,0.25,228,0.1,90
30.16,25.35,0.3,203,0.12,90
14.57,44.92,0.64,118,0.38,90
3.86,33.22,0.53,162,0.21,90
20.93,42.58,0.56,124,0.34,90
49.13,11.68,0.1,413,0.03,90
72.06,32.31,0.15,120,0.27,90
26.07,25.96,0.32,200,0.13,90
69.69,58.87,0.3,69,0.85,90
8.23,21.02,0.32,255,0.08,90
49.83,31.82,0.27,151,0.21,90
15.24,39.09,0.55,136,0.29,90
70.47,53.91,0.27,74,0.73,90
36.35,26.16,0.28,194,0.13,90
38.86,45.07,0.46,112,0.4,90
10.25,36.98,0.55,145,0.26,90
30.38,55.16,0.64,94,0.59,90
17.54,55.97,0.77,95,0.59,90
72.54,39.23,0.18,98,0.4,90
67.54,13.05,0.07,319,0.04,90
48.97,12.38,0.11,390,0.03,90
40.91,34.16,0.34,146,0.23,90
61.52,34.51,0.22,129,0.27,90
57.99,48.92,0.34,94,0.52,90
73.84,17.82,0.08,208,0.09,90
47.61,47.45,0.41,103,0.46,90
69.46,56.74,0.29,72,0.79,90
45.28,35.58,0.32,138,0.26,90
31.42,42.23,0.48,122,0.35,90
37.15,59.43,0.62,85,0.7,90
43.18,56.95,0.54,87,0.65,90
72.74,27.16,0.12,140,0.19,90
61.03,46.02,0.3,97,0.47,90
75.17,15.96,0.07,225,0.07,90
9.93,43.34,0.65,124,0.35,90
70.93,37.21,0.18,106,0.35,90
59.52,34.25,0.23,132,0.26,90
7.67,15.61,0.24,343,0.05,90
54.67,29.94,0.23,157,0.19,90
50.32,24.09,0.2,199,0.12,90
17.7,13.05,0.18,404,0.03,90
56.67,44.01,0.32,105,0.42,90
4.24,14.19,0.23,379,0.04,90
15.58,14.09,0.2,376,0.04,90
40.03,42.85,0.43,117,0.37,90
67.4,10.19,0.06,409,0.02,90
70.68,47.96,0.23,83,0.58,90
67.37,42.87,0.23,98,0.44,90
13.47,41.5,0.6,128,0.32,90
55.83,57.49,0.42,81,0.71,90
42.51,12.03,0.12,413,0.03,90
65.2,27.74,0.16,155,0.18,90
51.58,59.61,0.48,80,0.75,90
69.89,23.13,0.12,174,0.13,90
7.01,16.58,0.26,323,0.05,90
1.71,54.11,0.89,100,0.54,90
33.7,55.33,0.61,93,0.59,90
45.77,41.1,0.37,120,0.34,90
39.88,49.66,0.5,101,0.49,90
32.62,20.77,0.23,246,0.08,90
43.54,26.14,0.25,189,0.14,90
16.72,23.7,0.33,223,0.11,90
61.95,32.46,0.21,137,0.24,90
74.43,12.91,0.06,283,0.05,90
45.71,57.66,0.52,85,0.68,90
78.6,15.35,0.05,209,0.07,90
31.14,50.34,0.58,102,0.49,90
53.36,37.81,0.29,125,0.3,90
19.86,12.07,0.16,435,0.03,90
73.69,19.96,0.09,187,0.11,90
20.77,33.11,0.44,159,0.21,90
2.23,45.72,0.75,118,0.39,90
22.39,24.56,0.32,213,0.12,90
79.77,20.06,0.07,152,0.13,90
9.66,33.71,0.51,159,0.21,90
46.32,50.44,0.45,97,0.52,90
12.2,12.25,0.18,435,0.03,90
63.02,25.79,0.16,170,0.15,90
79.61,10.44,0.04,293,0.04,90
47.16,17.79,0.16,274,0.06,90
6.12,19.86,0.31,270,0.07,90
39.14,49.24,0.5,102,0.48,90
48.72,50.59,0.43,96,0.53,90
76.69,10.48,0.04,328,0.03,90
31.99,55.14,0.62,93,0.59,90
5.87,11.18,0.18,480,0.02,90
27.21,15.13,0.18,343,0.04,90
29.35,52.29,0.62,99,0.53,90
10.06,15.22,0.23,351,0.04,90
0.2,35.59,0.59,152,0.23,90
77.5,58.37,0.22,58,1.01,90
51.45,22.36,0.18,214,0.1,90
56.44,16.72,0.12,277,0.06,90
47.98,59.47,0.52,82,0.73,90
8.71,54.79,0.83,98,0.56,90
60.96,53.4,0.35,84,0.64,90
24.58,53.94,0.68,97,0.56,90
77.08,18.7,0.07,181,0.1,90
29.35,53.83,0.63,96,0.56,90
15.36,51.21,0.72,104,0.49,90
0.58,23.28,0.39,232,0.1,90
22.36,45.09,0.58,116,0.39,90
71.07,56.88,0.27,70,0.81,90
12.09,30.64,0.45,174,0.18,90
68.67,25.18,0.13,163,0.15,90
3.21,47.15,0.76,115,0.41,90
69.2,29.37,0.15,138,0.21,90
22.71,55.44,0.71,95,0.58,90
3.84,21.06,0.34,256,0.08,90
17.43,37.39,0.51,142,0.26,90
56.88,12.21,0.09,378,0.03,90
64.81,46.83,0.27,92,0.51,90
38.37,13.96,0.14,360,0.04,90
72.51,48.22,0.22,80,0.6,90
33.53,53.91,0.6,95,0.57,90
4.26,30.76,0.49,175,0.18,90
65.61,26.89,0.15,159,0.17,90
16.49,17,0.24,311,0.05,90
63.18,30.68,0.19,143,0.21,90
28.64,21.57,0.26,240,0.09,90
48.1,14.13,0.12,343,0.04,90
14.95,50.44,0.72,105,0.48,90
56.7,25.63,0.18,181,0.14,90
77.92,29.9,0.11,110,0.27,90
52.31,13.53,0.11,351,0.04,90
47.14,12.7,0.11,384,0.03,90
50.99,12.57,0.1,381,0.03,90
20.62,19.85,0.26,265,0.07,90
40.42,17.54,0.17,285,0.06,90
34.64,17.43,0.19,292,0.06,90
49.09,50.7,0.43,96,0.53,90
3.56,40.91,0.66,132,0.31,90
21.81,17.59,0.23,298,0.06,90
73.24,39.74,0.18,95,0.42,90
3.13,59.93,0.97,90,0.67,90
24.11,43.72,0.55,120,0.36,90
13.26,25.44,0.37,209,0.12,90
27.78,56.19,0.68,93,0.6,90
23.47,26.49,0.34,197,0.13,90
48.84,31.32,0.27,155,0.2,90
75.93,39.3,0.16,90,0.44,90
5.13,54.19,0.86,100,0.54,90
50.6,36.24,0.3,133,0.27,90
24.09,54.86,0.69,95,0.58,90
54.32,58.36,0.44,81,0.72,90
63.65,34.34,0.21,127,0.27,90
65.93,30.12,0.17,141,0.21,90
37.05,54.83,0.58,93,0.59,90
43.43,53.69,0.51,92,0.58,90
24.09,37.16,0.47,141,0.26,90
14.74,51.04,0.73,104,0.49,90
4.58,35.87,0.57,150,0.24,90
62.5,22.27,0.14,198,0.11,90
2.26,46.95,0.76,115,0.41,90
62.58,45.29,0.28,98,0.46,90
2.99,40.31,0.65,134,0.3,90
79.02,57.89,0.2,55,1.05,90
9.2,37.57,0.57,143,0.26,90
47.04,59.63,0.53,82,0.73,90
34.09,27.3,0.3,187,0.15,90
57.54,43.45,0.31,106,0.41,90
48.97,11.47,0.1,421,0.03,90
75.63,51.01,0.21,70,0.73,90
34.79,58.34,0.63,88,0.66,90
22.76,25.45,0.33,206,0.12,90
31.3,44.36,0.51,116,0.38,90
13.25,32.86,0.48,162,0.2,90
3.97,19.8,0.32,272,0.07,90
9.04,37.14,0.56,144,0.26,90
69.6,12.12,0.06,333,0.04,90
8.19,49.21,0.75,109,0.45,90
63.79,20.5,0.12,212,0.1,90
67.93,14.45,0.08,286,0.05,90
26.14,53.73,0.66,97,0.55,90
57.29,20.67,0.15,223,0.09,90
17.48,19.22,0.26,275,0.07,90
49.89,16.83,0.14,286,0.06,90
21.86,10.4,0.14,504,0.02,90
42.43,59.87,0.57,83,0.72,90
66.96,42.16,0.23,100,0.42,90
40.38,12.17,0.12,411,0.03,90
14.86,52.61,0.75,101,0.52,90
19.87,24,0.32,219,0.11,90
21.02,30.44,0.4,173,0.18,90
21.43,27.27,0.36,193,0.14,90
43.98,45.13,0.42,110,0.41,90
29.34,17.9,0.21,288,0.06,90
40.68,50.32,0.5,100,0.5,90
8.56,51.39,0.78,104,0.49,90
14.27,39.33,0.56,135,0.29,90
26.66,13.92,0.17,373,0.04,90
74.63,49.03,0.21,75,0.65,90
13.75,49.84,0.72,107,0.47,90
59.66,37.04,0.25,122,0.3,90
59.14,19.87,0.14,229,0.09,90
70.72,56.13,0.27,71,0.79,90
40.76,23.7,0.23,211,0.11,90
36.41,42.19,0.45,120,0.35,90
63.16,43.2,0.27,102,0.42,90
2.11,32.09,0.52,168,0.19,90
68.15,54.77,0.29,76,0.72,90
46.72,18.33,0.16,266,0.07,90
58.91,48.86,0.33,93,0.53,90
6.8,19.18,0.3,280,0.07,90
15.5,50.39,0.71,105,0.48,90
53.91,48.13,0.37,98,0.49,90
25.39,47.45,0.59,110,0.43,90
2.31,52.19,0.85,104,0.5,90
1.56,55.16,0.9,98,0.56,90
57.46,39.19,0.28,118,0.33,90
1.58,17.5,0.29,309,0.06,90
21.02,34.97,0.46,150,0.23,90
70.65,41.84,0.2,95,0.44,90
72.47,15.64,0.07,245,0.06,90
74.77,39.09,0.16,93,0.42,90
41.13,36.77,0.36,136,0.27,90
52.51,11.44,0.09,415,0.03,90
50.32,57.9,0.48,83,0.7,90
45.42,33.12,0.3,148,0.22,90
55.7,43.89,0.32,106,0.41,90
40.56,49.44,0.49,101,0.49,90
67.29,32.23,0.18,130,0.25,90
20.15,44.24,0.59,119,0.37,90
71.29,52.38,0.25,75,0.7,90
31.06,31.39,0.36,164,0.19,90
58.15,26.57,0.19,172,0.15,90
75.21,34.41,0.14,105,0.33,90
55.78,53.86,0.4,87,0.62,90
3.66,55.56,0.89,97,0.57,90
63.4,43.89,0.27,100,0.44,90
70.93,23.08,0.11,171,0.13,90
11.17,23.63,0.35,226,0.1,90
16.11,39.07,0.55,136,0.29,90
8.7,16.81,0.26,318,0.05,90
58.15,19.02,0.13,241,0.08,90
70.36,37.05,0.18,108,0.34,90
72.33,23.47,0.11,164,0.14,90
44.57,46.01,0.43,107,0.43,90
14.41,23.21,0.33,229,0.1,90
55.51,40.61,0.3,115,0.35,90
59.82,45.71,0.31,99,0.46,90
76.66,20.28,0.08,170,0.12,90
18.75,14.79,0.2,356,0.04,90
3.2,20.18,0.33,267,0.08,90
15.53,23.09,0.33,230,0.1,90
47.43,39.12,0.34,125,0.31,90
52.5,56.31,0.45,85,0.66,90
71.8,43.11,0.2,90,0.48,90
58.86,56.99,0.39,80,0.71,90
50.5,14.89,0.12,322,0.05,90
25.63,42.6,0.53,122,0.35,90
32.48,45.77,0.51,112,0.41,90
22.78,12.56,0.16,416,0.03,90
78.09,13.53,0.05,242,0.06,90
9.04,22.38,0.34,239,0.09,90
26.16,35.31,0.43,147,0.24,90
17.1,41.66,0.58,127,0.33,90
39.69,25.92,0.26,194,0.13,90
17.99,57.01,0.78,93,0.61,90
75.17,16.97,0.07,212,0.08,90
75.05,26.1,0.11,138,0.19,90
32.18,37.66,0.43,136,0.28,90
18.6,14.02,0.19,376,0.04,90
15.07,48.54,0.69,110,0.44,90
19.13,59.84,0.81,88,0.68,90
0.4,39.51,0.66,137,0.29,90
37.96,25.39,0.26,199,0.13,90
35.44,51.02,0.55,100,0.51,90
79.08,25.02,0.09,126,0.2,90
16.77,31.67,0.44,167,0.19,90
31.43,24.8,0.28,207,0.12,90
26.22,50.02,0.62,104,0.48,90
50.04,43.15,0.36,112,0.39,90
15.58,55.16,0.78,96,0.57,90
34.63,59.14,0.64,86,0.69,90
15.35,57.5,0.81,93,0.62,90
16.19,17.93,0.25,295,0.06,90
21.44,52.89,0.69,100,0.53,90
26.66,59.41,0.73,88,0.68,90
62.33,55.38,0.35,80,0.69,90
11.98,20.49,0.3,260,0.08,90
26.86,14.52,0.18,357,0.04,90
34.96,25.88,0.28,197,0.13,90
18.93,19.89,0.27,265,0.08,90
67.28,25.4,0.14,165,0.15,90
14.65,41.54,0.59,128,0.32,90
69.68,55.07,0.28,74,0.74,90
9.35,16.11,0.24,332,0.05,90
21.32,48.63,0.64,108,0.45,90
75.91,48.91,0.2,72,0.68,90
56.64,53.55,0.39,87,0.62,90
23.83,40.38,0.51,130,0.31,90
44.53,46.9,0.43,105,0.45,90
71.88,23.71,0.11,164,0.14,90
68.85,10.49,0.05,389,0.03,90
78.21,48.49,0.18,67,0.72,90
50.68,54.99,0.45,87,0.63,90
56.55,23.85,0.17,194,0.12,90
9.93,39.13,0.59,137,0.29,90
30.23,29.63,0.34,174,0.17,90
8.82,16.73,0.25,320,0.05,90
1.6,56.13,0.92,97,0.58,90
28.94,37.08,0.44,140,0.26,90
64.81,20.73,0.12,208,0.1,90
9.34,57.93,0.88,93,0.62,90
48.31,46.09,0.4,106,0.43,90
19.06,28.7,0.39,184,0.16,90
12.92,36.4,0.53,146,0.25,90
49.67,22.17,0.19,217,0.1,90
60.47,30.25,0.2,149,0.2,90
37.41,42.78,0.45,118,0.36,90
31.77,47.59,0.54,108,0.44,90
63.89,54.55,0.33,80,0.68,90
37.27,12.34,0.13,409,0.03,90
76.68,43.63,0.17,79,0.55,90
15.16,58.74,0.83,91,0.65,90
53.56,31.18,0.24,151,0.21,90
36.49,20.44,0.22,248,0.08,90
48.5,50.51,0.43,96,0.53,90
65.03,16.15,0.09,266,0.06,90
28.34,50.94,0.61,102,0.5,90
63.25,11.32,0.07,386,0.03,90
4.93,39.41,0.62,137,0.29,90
12.24,36.87,0.54,145,0.25,90
13.52,24.63,0.36,216,0.11,90
71.07,46.82,0.23,84,0.56,90
13.38,39.99,0.58,133,0.3,90
70.86,14.37,0.07,275,0.05,90
70.92,25.62,0.12,154,0.17,90
29.06,33.37,0.39,155,0.22,90
19.88,27.78,0.37,190,0.15,90
2.57,18.9,0.31,285,0.07,90
74.88,19.07,0.08,190,0.1,90
40.44,47.76,0.47,105,0.45,90
69.77,27.19,0.14,148,0.18,90
17.08,32.01,0.44,165,0.19,90
45.72,37.18,0.34,132,0.28,90
24.06,49.53,0.63,106,0.47,90
64.01,55.81,0.33,78,0.72,90
79.05,16.63,0.06,189,0.09,90
6.32,45.77,0.71,118,0.39,90
30.58,36.95,0.43,139,0.27,90
1.1,48.23,0.8,112,0.43,90
31.93,14,0.16,366,0.04,90
47.58,39.59,0.35,123,0.32,90
38.15,10.8,0.11,466,0.02,90
6.14,57.14,0.89,94,0.61,90
59.94,54.95,0.37,82,0.67,90
76.99,26.48,0.1,129,0.21,90
42.28,55.17,0.53,90,0.61,90
11.49,22.98,0.34,232,0.1,90
74.91,24.22,0.1,149,0.16,90
10.67,13.72,0.2,389,0.04,90
53.69,20.34,0.16,232,0.09,90
24.32,13.22,0.17,394,0.03,90
75.24,38.63,0.16,93,0.42,90
21.41,51.58,0.68,102,0.51,90
69.31,16.87,0.09,240,0.07,90
5.35,50.58,0.8,107,0.47,90
21.99,27.25,0.35,192,0.14,90
36.11,31.08,0.33,163,0.19,90
20.98,32.11,0.42,164,0.2,90
36.41,57.42,0.61,89,0.65,90
62.91,50.09,0.31,88,0.57,90
35.66,33.98,0.36,150,0.23,90
64.98,32.03,0.19,134,0.24,90
46.65,25.79,0.23,190,0.14,90
63.23,22.21,0.14,197,0.11,90
52.28,16.23,0.13,293,0.06,90
79.36,27.51,0.09,113,0.24,90
58.01,30.56,0.21,150,0.2,90
73.88,46.18,0.2,81,0.57,90
64.8,29.84,0.18,144,0.21,90
23.17,48.72,0.62,108,0.45,90
15.84,54.63,0.77,97,0.56,90
71.37,44.77,0.21,88,0.51,90
33.74,30.96,0.34,165,0.19,90
38.83,14.87,0.15,338,0.04,90
29.35,43.37,0.51,119,0.36,90
77.16,37.76,0.14,90,0.42,90
44.59,52.99,0.49,93,0.57,90
14.77,55.84,0.79,95,0.59,90
76.23,17.21,0.07,202,0.09,90
75.87,23.42,0.09,150,0.16,90
13.58,20.28,0.29,262,0.08,90
68.58,11.29,0.06,363,0.03,90
29.74,52.63,0.62,98,0.54,90
55.16,10.38,0.08,450,0.02,90
5.41,15.1,0.24,356,0.04,90
44.6,50.3,0.46,98,0.51,90
36.82,37.46,0.39,135,0.28,90
55.57,16.19,0.12,288,0.06,90
66.83,53.13,0.29,79,0.67,90
29.1,20.25,0.24,255,0.08,90
48.11,18.85,0.16,257,0.07,90
3.15,57.05,0.92,95,0.6,90
25.04,28.11,0.35,185,0.15,90
30.23,10.97,0.13,469,0.02,90
34.77,19.32,0.21,263,0.07,90
12.95,55.6,0.81,96,0.58,90
0.48,20.09,0.33,269,0.07,90
72.95,28.66,0.13,132,0.22,90
61.86,50.61,0.32,88,0.58,90
0.24,18.49,0.31,293,0.06,90
73.25,25.35,0.11,149,0.17,90
21.39,48.33,0.63,109,0.44,90
23.84,12.55,0.16,416,0.03,90
35.51,48.93,0.53,104,0.47,90
45.74,31.69,0.29,155,0.2,90
45.93,21.69,0.2,226,0.1,90
65.55,41.17,0.24,104,0.4,90
14.37,50.58,0.72,105,0.48,90
72.89,16.85,0.08,225,0.07,90
75.15,46.35,0.19,78,0.59,90
41.24,22.66,0.22,220,0.1,90
63.87,34.31,0.21,127,0.27,90
18.26,32.5,0.44,163,0.2,90
27.04,51,0.62,102,0.5,90
47.46,57.78,0.51,85,0.68,90
53.77,41.68,0.32,113,0.37,90
32.28,18.8,0.21,272,0.07,90
5.06,35.78,0.57,151,0.24,90
45.97,21.63,0.19,227,0.1,90
65.72,38.75,0.22,110,0.35,90
36.26,36.65,0.39,139,0.26,90
35.47,51.84,0.56,98,0.53,90
13.87,32.68,0.47,163,0.2,90
54.59,41.37,0.31,114,0.36,90
35.01,15.57,0.17,327,0.05,90
49.4,50.82,0.43,95,0.53,90
18.36,52.1,0.71,102,0.51,90
62.7,35.41,0.22,124,0.29,90
49.8,52.8,0.44,92,0.57,90
66.2,17.68,0.1,239,0.07,90
24.66,18.68,0.23,279,0.07,90
49.4,44.36,0.37,109,0.41,90
9.69,29.22,0.44,183,0.16,90
1.33,42.58,0.7,127,0.34,90
17.74,30.04,0.41,176,0.17,90
61.3,21.3,0.14,209,0.1,90
8.51,25.28,0.39,212,0.12,90
28.36,48.33,0.58,107,0.45,90
71.48,43.45,0.21,90,0.48,90
16.32,23.43,0.33,226,0.1,90
39.64,17.87,0.18,281,0.06,90
40.75,23,0.23,217,0.11,90
49.26,46.05,0.39,105,0.44,90
64.13,30.11,0.18,144,0.21,90
46.2,31.41,0.28,156,0.2,90
38.93,11.6,0.12,433,0.03,90
8.72,26.29,0.4,204,0.13,90
72.74,13.55,0.06,281,0.05,90
24.7,59.95,0.75,87,0.69,90
26.89,36.48,0.44,142,0.26,90
71.79,23.13,0.11,168,0.14,90
39.54,50.43,0.51,100,0.5,90
51.85,30,0.24,159,0.19,90
62,10.56,0.07,419,0.03,90
12.38,51.43,0.75,104,0.49,90
9.04,54.86,0.83,98,0.56,90
56.31,46.15,0.34,101,0.46,90
65.07,16.24,0.09,264,0.06,90
19.35,19.8,0.27,266,0.07,90
41.46,35.64,0.35,140,0.25,90
70.96,21.26,0.1,186,0.11,90
50.76,53.49,0.44,90,0.59,90
4.33,34.2,0.55,158,0.22,90
1.03,20.86,0.34,259,0.08,90
50.02,54.66,0.46,88,0.62,90
74.94,45.72,0.19,79,0.58,90
66.28,57.82,0.32,73,0.79,90
19.1,14.93,0.2,353,0.04,90
0.81,40.27,0.67,134,0.3,90
57.44,37.04,0.26,124,0.3,90
15.83,37.59,0.53,141,0.27,90
53.95,38.22,0.29,123,0.31,90
57.82,48.52,0.34,95,0.51,90
3.04,51.23,0.83,106,0.48,90
69.79,54.28,0.27,74,0.73,90
41.63,40.48,0.39,123,0.33,90
31.51,33.35,0.38,154,0.22,90
3.14,29.81,0.48,181,0.16,90
35.67,26.26,0.28,193,0.14,90
73.58,50.51,0.22,74,0.68,90
6.97,54.05,0.84,100,0.54,90
9.34,11.78,0.18,454,0.03,90
66.62,50.7,0.28,83,0.61,90
10.39,50.1,0.75,107,0.47,90
6.29,41.88,0.65,128,0.33,90
39.91,43.43,0.43,116,0.37,90
48.49,10.87,0.09,445,0.02,90
54.25,20.05,0.15,234,0.09,90
21.07,15.31,0.2,343,0.04,90
22.89,48.95,0.63,107,0.46,90
0.53,26.54,0.44,204,0.13,90
34.17,11.42,0.13,446,0.03,90
33.76,55.75,0.62,92,0.61,90
56.56,25.21,0.18,184,0.14,90
56.28,36.78,0.27,126,0.29,90
39.07,22.53,0.23,223,0.1,90
28.86,45.96,0.54,113,0.41,90
29.15,33.57,0.4,154,0.22,90
57.54,32.4,0.23,142,0.23,90
17.46,53.42,0.73,99,0.54,90
76.5,29.82,0.12,116,0.26,90
21.1,50.93,0.67,103,0.49,90
65.88,49.83,0.28,86,0.58,90
68.55,29.17,0.15,141,0.21,90
19.32,19.21,0.26,274,0.07,90
78.11,25.85,0.09,127,0.2,90
12.78,19.5,0.28,273,0.07,90
57.39,44.4,0.32,104,0.43,90
54.72,11.51,0.09,407,0.03,90
67.97,12.03,0.06,344,0.03,90
15.33,49.55,0.7,107,0.46,90
63.92,34.02,0.2,128,0.27,90
47.97,29.03,0.25,167,0.17,90
57.99,23.17,0.16,198,0.12,90
15.82,32.76,0.46,162,0.2,90
48.6,56.07,0.48,87,0.64,90
76.46,51.39,0.2,68,0.76,90
57.75,22.17,0.16,207,0.11,90
74.24,13.4,0.06,274,0.05,90
52.16,42.36,0.34,113,0.37,90
51.22,27.92,0.23,171,0.16,90
11.12,35.18,0.52,152,0.23,90
44.23,13.94,0.13,354,0.04,90
8.53,38.68,0.59,139,0.28,90
63.37,50.97,0.31,86,0.59,90
65.72,51.34,0.29,83,0.62,90
2.54,31.52,0.51,171,0.18,90
4.25,33.36,0.53,162,0.21,90
36.7,25.95,0.27,195,0.13,90
46.16,39.24,0.35,125,0.31,90
51.69,18.49,0.15,258,0.07,90
46.93,52.93,0.47,93,0.57,90
56.88,55.38,0.4,84,0.66,90
6.79,13.7,0.21,392,0.03,90
6.05,39.35,0.62,137,0.29,90
52.59,17.51,0.14,271,0.06,90
58.12,26.9,0.19,170,0.16,90
55.71,40.08,0.3,116,0.35,90
17.54,51.18,0.7,104,0.49,90
65.78,23.85,0.14,179,0.13,90
53.16,52.19,0.41,91,0.57,90
26.8,17.33,0.21,299,0.06,90
46.33,45.01,0.4,109,0.41,90
72.04,34.41,0.16,113,0.3,90
56.78,43.1,0.31,107,0.4,90
30.59,51.11,0.59,101,0.51,90
19.73,50.87,0.68,104,0.49,90
8.54,39.94,0.61,134,0.3,90
36.38,17.47,0.19,290,0.06,90
72.56,31.49,0.14,122,0.26,90
46.77,45.34,0.4,108,0.42,90
26.64,28,0.34,186,0.15,90
76.91,45.32,0.17,76,0.6,90
33.35,44.11,0.49,116,0.38,90
70.26,34.12,0.17,117,0.29,90
29.14,15.37,0.18,336,0.05,90
36.14,40.38,0.43,126,0.32,90
72.2,36.57,0.17,106,0.35,90
42.25,20.86,0.2,238,0.09,90
17.92,28.54,0.39,185,0.15,90
1.51,53.18,0.87,102,0.52,90
6.8,45.1,0.7,119,0.38,90
18.21,50.18,0.68,105,0.48,90
27.85,27.6,0.33,188,0.15,90
10.18,58.96,0.88,91,0.65,90
22.46,41.72,0.54,126,0.33,90
41.52,25.21,0.25,198,0.13,90
53.88,25.41,0.2,185,0.14,90
30.67,37.02,0.43,139,0.27,90
44.44,59.83,0.55,83,0.72,90
47.32,58.18,0.51,84,0.69,90
1.19,12.4,0.2,435,0.03,90
55.94,51.3,0.38,91,0.56,90
74.08,43.54,0.19,85,0.51,90
35.53,30.57,0.33,166,0.18,90
62.01,45.52,0.29,98,0.46,90
73.25,53.22,0.24,71,0.75,90
46.56,32.61,0.29,150,0.22,90
72.76,41.39,0.19,92,0.45,90
22.13,33.4,0.43,157,0.21,90
18.72,47.5,0.64,111,0.43,90
12.71,58.05,0.84,92,0.63,90
66.69,18.67,0.1,225,0.08,90
26.04,31.1,0.38,167,0.19,90
49.16,49.33,0.42,98,0.5,90
60.4,59.86,0.4,75,0.8,90
54.49,30.54,0.23,154,0.2,90
14.3,14.17,0.2,375,0.04,90
25.48,13.27,0.16,392,0.03,90
5.22,29.76,0.47,181,0.16,90
41.73,34.56,0.34,144,0.24,90
6.68,46.9,0.73,115,0.41,90
47.5,29.14,0.25,167,0.17,90
77.31,44.31,0.17,76,0.58,90
39.91,59.5,0.6,85,0.7,90
66.18,38.83,0.22,109,0.36,90
66,10.36,0.06,409,0.03,90
3.75,28.77,0.46,187,0.15,90
56.08,35.93,0.26,129,0.28,90
10.05,44.71,0.67,120,0.37,90
43.12,40.86,0.39,122,0.33,90
43.55,28.37,0.27,175,0.16,90
9.03,17.83,0.27,300,0.06,90
29.92,47.59,0.56,109,0.44,90
70.36,10.39,0.05,383,0.03,90
32.99,41.81,0.47,123,0.34,90
15.1,29.84,0.42,178,0.17,90
5.37,39.64,0.63,136,0.29,90
15.34,37.45,0.53,142,0.26,90
39.36,53.56,0.54,94,0.57,90
63.81,43.87,0.26,99,0.44,90
41.28,22.51,0.22,222,0.1,90
77.77,50.12,0.19,66,0.76,90
53.77,53.65,0.41,88,0.61,90
23.64,40.35,0.51,130,0.31,90
41.99,43.12,0.42,116,0.37,90
6.31,40.98,0.64,131,0.31,90
61.12,18.43,0.12,242,0.08,90
45.16,44.23,0.4,111,0.4,90
25.63,25.72,0.32,202,0.13,90
9.92,20.01,0.3,267,0.07,90
42.53,51.92,0.5,96,0.54,90
59.2,29.28,0.2,155,0.19,90
45.32,30.42,0.28,162,0.19,90
78.21,19.36,0.07,168,0.12,90
25.36,40.29,0.5,129,0.31,90
52,21.1,0.17,226,0.09,90
52.6,32.53,0.26,146,0.22,90
57.02,49.38,0.35,94,0.53,90
55.23,59.75,0.45,78,0.77,90
36.27,42.83,0.45,119,0.36,90
35.62,49.47,0.53,103,0.48,90
5.2,28.68,0.45,188,0.15,90
33.02,46.77,0.52,110,0.43,90
79.12,30.21,0.11,104,0.29,90
42.19,32.26,0.31,154,0.21,90
52.03,30.47,0.24,156,0.2,90
21.91,34.11,0.44,154,0.22,90
78.37,59.87,0.22,54,1.11,90
69.53,15.5,0.08,261,0.06,90
0.67,42.71,0.71,127,0.34,90
75.57,31.06,0.13,115,0.27,90
40.94,25.72,0.25,194,0.13,90
23.61,21.83,0.28,239,0.09,90
38.7,57.54,0.59,88,0.65,90
48.1,33.48,0.29,145,0.23,90
14.32,45.66,0.65,117,0.39,90
31.91,17.67,0.2,290,0.06,90
68.77,18.27,0.1,224,0.08,90
33.78,42.86,0.47,119,0.36,90
46.95,14.1,0.12,346,0.04,90
51.23,51.9,0.42,92,0.56,90
46.86,40.57,0.36,121,0.34,90
19.28,19.19,0.26,274,0.07,90
21.22,16.8,0.22,312,0.05,90
2.81,57.22,0.93,95,0.6,90
63.02,11.07,0.07,396,0.03,90
79.28,55.31,0.19,57,0.97,90
53.52,28.5,0.22,166,0.17,90
68.27,51.22,0.27,81,0.63,90
29.95,22.92,0.27,225,0.1,90
62.06,11.57,0.07,382,0.03,90
76.59,45.7,0.18,76,0.6,90
51.1,55.73,0.45,86,0.65,90
0.12,57.96,0.96,94,0.62,90
43.4,15.12,0.14,327,0.05,90
25.88,47.03,0.58,111,0.42,90
7.49,35.43,0.55,152,0.23,90
24.69,42.21,0.53,124,0.34,90
1.34,34.21,0.56,158,0.22,90
42.92,12.71,0.12,390,0.03,90
76.57,10.2,0.04,338,0.03,90
51.2,39.73,0.32,121,0.33,90
48.03,18.65,0.16,260,0.07,90
28.33,32.46,0.39,160,0.2,90
64.51,41.58,0.25,104,0.4,90
42.28,18.16,0.17,274,0.07,90
22.31,42.84,0.55,123,0.35,90
3.94,59.19,0.95,91,0.65,90
67.08,38.43,0.21,109,0.35,90
12.95,57.02,0.83,94,0.61,90
19.89,35.34,0.47,149,0.24,90
17.09,47.57,0.66,111,0.43,90
31.06,47.21,0.54,109,0.43,90
28.5,36.43,0.43,142,0.26,90
